rpt_rec_num,provider_number,year,util_cd,fy_bgn_dt,fy_end_dt,beds,mcare_discharges,medicaid_discharges,tot_charges,tot_discharges,tot_discounts,tot_mcare_payment,ip_charges,icu_charges,ancillary_charges,hrrp_payment,vbp_payment,discount_factor,price,net_penalty,any_penalty
547672,500060,2012,F,01/01/2012,2012-12-31,30.0,5315.0,466.0,89634506.0,17568.0,47521430.0,5091244.0,41694983.0,1287717.0,42982700.0,-42553.0,-40694.0,0.4698310715295291,2880.761609113244,-83247.0,1
537128,500060,2013,F,01/01/2013,2013-12-31,30.0,5171.0,718.0,89025964.0,17520.0,50738170.0,4346003.0,41615435.0,1350385.0,42965820.0,27557.0,3589.0,0.43007446681509676,2640.7807316824715,31146.0,0
560466,500060,2014,F,01/01/2014,2014-12-31,30.0,5475.0,1344.0,102934251.0,17520.0,60337280.0,4305226.0,42123680.0,1554524.0,43678204.0,61336.0,-5924.0,0.41382698748155267,2643.8533133955507,55412.0,0
579195,500060,2015,F,01/01/2015,2015-12-31,30.0,5440.0,1259.0,119033367.0,17520.0,73668828.0,4254336.0,44244836.0,1845852.0,46090688.0,32561.0,3635.0,0.38110775275305786,2556.018299093101,36196.0,0
637027,500060,2016,F,06/01/2016,2016-12-31,30.0,3189.0,85.0,72816815.0,10272.0,46073006.0,2194160.0,23338568.0,631644.0,23970212.0,-4404.0,-54500.0,0.3672751822501438,2176.079057143748,-58904.0,1
629140,500060,2017,F,01/01/2017,2017-12-31,30.0,4957.0,95.0,138675728.0,17520.0,94707987.0,3599060.0,41959321.0,1174350.0,43133671.0,203500.0,31801.0,0.31705433700697794,1890.661062100153,235301.0,0
683682,500060,2018,F,01/01/2018,2018-12-31,30.0,5779.0,102.0,165938540.0,17520.0,114206952.0,3792410.0,42215102.0,1759397.0,43974499.0,142073.0,51093.0,0.31175149546332037,2012.249523124144,193166.0,0
707399,500060,2019,F,01/01/2019,2019-12-31,30.0,5816.0,130.0,203204817.0,17520.0,141763544.0,4340989.0,48818426.0,2431001.0,51249427.0,73875.0,8156.0,0.302361301799258,2277.0589480837393,82031.0,0
275495,500064,2010,F,07/01/2009,2010-06-30,237.0,25356.0,26337.0,1426100224.0,118909.0,780506265.0,89825009.0,,,,,,0.4526988693608115,-960.1510266907528,0.0,0
542176,500064,2011,F,07/01/2010,2011-06-30,30.0,107170.0,29463.0,1499557784.0,119720.0,829021547.0,92283447.0,599617954.0,3100934.0,,-591550.0,125583.0,0.4471559843538514,14121.586506159258,-465967.0,1
542227,500064,2012,F,07/01/2011,2012-06-30,30.0,100116.0,26855.0,1640218792.0,120048.0,937888000.0,90293591.0,612329586.0,5206209.0,,827757.0,55899.0,0.42819335775540857,8736.260013807227,883656.0,0
547673,500064,2013,F,07/01/2012,2013-06-30,30.0,105101.0,28656.0,1647092056.0,119720.0,922794136.0,93181673.0,642683967.0,7281624.0,,988721.0,397424.0,0.43974343593094234,13177.127657379137,1386145.0,0
543877,500064,2014,F,07/01/2013,2014-06-30,30.0,102796.0,19890.0,1916945140.0,119720.0,1161461434.0,96610278.0,647589542.0,8485001.0,,894930.0,1014238.0,0.3941081516813778,9569.489925959266,1909168.0,0
567292,500064,2015,F,07/01/2014,2015-06-30,30.0,108007.0,12880.0,2099326841.0,117895.0,1240481597.0,104673564.0,682387181.0,9085381.0,,6363.0,693163.0,0.4091050651221584,18022.993882200215,699526.0,0
591792,500064,2016,F,07/01/2015,2016-06-30,30.0,108501.0,15499.0,2226302662.0,118218.0,1338769338.0,97637343.0,712695186.0,9762844.0,,-271518.0,-67047.0,0.39865798085273996,19592.087731876938,-338565.0,1
637028,500064,2017,F,07/01/2016,2017-06-30,30.0,114284.0,11949.0,2354013203.0,121180.0,1435108902.0,103627257.0,761636418.0,10998745.0,,-197991.0,-68974.0,0.3903564771127581,28708.79978569049,-266965.0,1
640679,500064,2018,F,07/01/2017,2018-06-30,30.0,112802.0,15342.0,2447286221.0,121180.0,1504663568.0,106465410.0,788887577.0,5459896.0,,-1223654.0,-8159.0,0.38517057993111625,23811.633664624813,-1231813.0,1
683841,500064,2019,F,07/01/2018,2019-06-30,30.0,111466.0,7638.0,2529966621.0,117165.0,1571074111.0,112281895.0,786770584.0,5967682.0,,-1517007.0,7788.0,0.3790138976699171,33019.288476706715,-1509219.0,1
275496,500072,2009,F,01/01/2009,2009-12-31,59.0,9099.0,2897.0,216479407.0,28470.0,93460487.0,16629341.0,,,,,,0.5682707732103127,-858.465799390842,0.0,0
302209,500072,2010,F,01/01/2010,2010-12-31,59.0,9735.0,2055.0,213185005.0,28470.0,88115575.0,17643321.0,,,,,,0.5866708589565199,-941.7305044035228,0.0,0
542187,500072,2011,F,01/01/2011,2011-12-31,30.0,17343.0,2441.0,224468519.0,28470.0,95189720.0,19602205.0,109742059.0,678539.0,110420598.0,145713.0,-10804.0,0.5759328727962962,9669.048211022731,134909.0,0
547525,500072,2012,F,01/01/2012,2012-12-31,30.0,15255.0,2816.0,236454709.0,28548.0,108765260.0,18181942.0,106830266.0,847278.0,107677544.0,271785.0,-1818737.0,0.5400165196117959,7380.829241138345,-1546952.0,1
538209,500072,2013,F,01/01/2013,2013-12-31,30.0,15424.0,2140.0,242938199.0,28470.0,115875452.0,19847010.0,112843964.0,934270.0,113778234.0,-350889.0,-93260.0,0.5230249813451527,7601.617923552724,-444149.0,1
558536,500072,2014,F,01/01/2014,2014-12-31,30.0,15298.0,2597.0,281060334.0,28470.0,142144203.0,21642794.0,114562325.0,1153781.0,115716106.0,-213359.0,127679.0,0.49425733266224614,7041.016838387753,-85680.0,1
579969,500072,2015,F,01/01/2015,2015-12-31,30.0,15559.0,2810.0,308885221.0,28470.0,153316982.0,21393628.0,122481662.0,1164124.0,123645786.0,-171180.0,162417.0,0.5036441643156504,7989.5692914757565,-8763.0,1
637029,500072,2016,F,01/01/2016,2016-12-31,30.0,15111.0,2657.0,328381445.0,28548.0,168275077.0,23022688.0,129255161.0,1136263.0,130391424.0,-339770.0,226871.0,0.48756216417769893,7749.137586611886,-112899.0,1
629463,500072,2017,F,01/01/2017,2017-12-31,30.0,15003.0,2266.0,364179825.0,28470.0,190708369.0,24218761.0,142491528.0,1142374.0,143633902.0,-244885.0,61730.0,0.476334612989613,8362.429438086878,-183155.0,1
683842,500072,2018,F,01/01/2018,2018-12-31,30.0,15331.0,2423.0,403824486.0,28470.0,213008245.0,23689661.0,161341293.0,1527476.0,162868769.0,-179631.0,126977.0,0.4725227112652104,9911.616075547186,-52654.0,1
708588,500072,2019,F,01/01/2019,2019-12-31,30.0,14689.0,1903.0,443123958.0,28470.0,238389090.0,24410875.0,171064028.0,1538438.0,172602466.0,-153337.0,179170.0,0.4620261764316521,9802.107235854326,25833.0,0
274433,500077,2009,F,01/01/2009,2009-12-31,168.0,16550.0,8252.0,475886212.0,66430.0,295822251.0,36165484.0,,,,,,0.3783760833146391,-725.0497995188452,0.0,0
301943,500077,2010,F,01/01/2010,2010-12-31,162.0,14756.0,4087.0,510738014.0,64240.0,330924914.0,32472339.0,,,,,,0.35206523710999904,-656.2189596637297,0.0,0
542254,500077,2011,F,01/01/2011,2011-12-31,30.0,36003.0,4852.0,540600915.0,62050.0,359419847.0,31687024.0,148266453.0,1372791.0,,723092.0,-867.0,0.3351475422493504,708.8801340135468,722225.0,0
547526,500077,2012,F,01/01/2012,2012-12-31,30.0,37539.0,3784.0,564053450.0,64416.0,393153704.0,31861360.0,140875223.0,1405687.0,,262325.0,-111373.0,0.3029850203025972,418.4851138528113,150952.0,0
535687,500077,2013,F,01/01/2013,2013-12-31,30.0,37240.0,8176.0,588112648.0,67160.0,420442158.0,31758186.0,153313195.0,1778898.0,,432603.0,55900.0,0.28509927574283356,416.39229237099556,488503.0,0
560671,500077,2014,F,01/01/2014,2014-12-31,30.0,37506.0,3152.0,595008006.0,67160.0,420028299.0,30795336.0,151540927.0,1695446.0,,697190.0,421544.0,0.294079584199746,481.1611538449174,1118734.0,0
579609,500077,2015,F,01/01/2015,2015-12-31,30.0,39187.0,2618.0,626691911.0,67160.0,420885206.0,31782085.0,165478176.0,1695567.0,,586133.0,261444.0,0.32840172561282666,826.4419503934223,847577.0,0
640559,500077,2016,F,01/01/2016,2016-12-31,30.0,37759.0,1486.0,602242736.0,68442.0,411310936.0,32739788.0,162858213.0,1516351.0,,81854.0,21757.0,0.31703462505523683,631.3802518123401,103611.0,0
626719,500077,2017,F,01/01/2017,2017-12-31,30.0,36949.0,105.0,603951187.0,67979.0,414563774.0,33253337.0,163706944.0,1127114.0,,39436.0,115868.0,0.3135806619418069,594.1165329743536,155304.0,0
683683,500077,2018,F,01/01/2018,2018-12-31,30.0,37378.0,855.0,616794107.0,67160.0,422512886.0,31276413.0,170997745.0,1341256.0,,32589.0,-31068.0,0.31498553373824634,772.5431204721365,1521.0,0
707400,500077,2019,F,01/01/2019,2019-12-31,30.0,37181.0,942.0,674123698.0,67160.0,472086850.0,29019931.0,172521528.0,1705756.0,,100448.0,-46830.0,0.2997029307817035,773.758185294246,53618.0,0
274434,500079,2009,F,01/01/2009,2009-12-31,159.0,21042.0,5630.0,787488919.0,71905.0,498624253.0,43992125.0,,,,,,0.3668174358146111,-864.9140829286515,0.0,0
301944,500079,2010,F,01/01/2010,2010-12-31,160.0,21988.0,5683.0,910675356.0,72270.0,600287390.0,47784262.0,,,,,,0.34083272810118737,-950.3254047173939,0.0,0
542188,500079,2011,F,04/01/2011,2011-12-31,30.0,44443.0,5235.0,809842424.0,66856.0,578090097.0,36120033.0,232125885.0,702100.0,,1666.0,2373.0,0.2861696549006675,1361.1864149675537,4039.0,0
547527,500079,2012,F,01/01/2012,2012-12-31,30.0,65669.0,7946.0,1303110600.0,87840.0,884627266.0,54679974.0,323228729.0,1121043.0,,182987.0,-12974.0,0.3211418386129312,2231.84827629629,170013.0,0
537162,500079,2013,F,01/01/2013,2013-12-31,30.0,67008.0,11215.0,1478358862.0,85790.0,1022363291.0,60329076.0,351794291.0,3387702.0,,1586899.0,181539.0,0.30844714549423113,2620.902772431157,1768438.0,0
560393,500079,2014,F,01/01/2014,2014-12-31,30.0,65888.0,5109.0,1603022247.0,90587.0,1143678237.0,54939497.0,347586784.0,5323603.0,,385609.0,179197.0,0.2865487430755538,1869.9757404412026,564806.0,0
576717,500079,2015,F,01/01/2015,2015-12-31,30.0,74506.0,4258.0,1702668258.0,94095.0,1203607719.0,56228810.0,346533781.0,2807419.0,,314187.0,203812.0,0.2931049760604628,2356.6712983272937,517999.0,0
640810,500079,2016,F,01/01/2016,2016-12-31,30.0,76669.0,2463.0,1725194498.0,94391.0,1275324945.0,56848983.0,351272672.0,4927953.0,,-17510.0,-84588.0,0.2607645419235507,2033.377147669984,-102098.0,1
629386,500079,2017,F,01/01/2017,2017-12-31,30.0,82790.0,1480.0,1863882180.0,91741.0,1361327859.0,63027067.0,340636254.0,3757639.0,,-363322.0,-175323.0,0.26962772990297057,3332.708810416327,-538645.0,1
683684,500079,2018,F,01/01/2018,2018-12-31,30.0,85226.0,1814.0,1957076971.0,95947.0,1433638749.0,62017544.0,352632757.0,4633166.0,,-265841.0,32506.0,0.2674591902905795,3128.1140270493916,-233335.0,1
714663,500079,2019,F,01/01/2019,2019-12-31,30.0,93142.0,1554.0,2166117400.0,112616.0,1598718985.0,67284617.0,393940772.0,4929340.0,,-367520.0,58265.0,0.26194259600149095,1910.0572868791949,-309255.0,1
274677,500084,2009,F,01/01/2009,2009-12-31,31.0,1410.0,1472.0,97533218.0,25915.0,50886442.0,2906752.0,,,,,,0.4782655279558191,-118.61873087125076,0.0,0
302212,500084,2010,F,01/01/2010,2010-12-31,31.0,1385.0,715.0,104260442.0,12410.0,57015385.0,2798305.0,,,,,,0.45314460684906743,-253.81451247165532,0.0,0
542189,500084,2011,F,01/01/2011,2011-12-31,30.0,4272.0,446.0,103400950.0,12410.0,59171432.0,3439322.0,40645409.0,816188.0,41461597.0,49210.0,4525.0,0.4277476947745644,3935.96498855296,53735.0,0
547528,500084,2012,F,01/01/2012,2012-12-31,30.0,3663.0,262.0,94316511.0,12444.0,55933769.0,3432830.0,37601702.0,900164.0,38501866.0,-73361.0,4586.0,0.40695676285141635,3177.8111265457264,-68775.0,1
536569,500084,2013,F,01/01/2013,2013-12-31,30.0,3475.0,384.0,87952350.0,12410.0,56058113.0,3354659.0,35913537.0,778071.0,36691608.0,15549.0,24382.0,0.3626308677369052,2602.8383095024897,39931.0,0
554806,500084,2014,F,01/01/2014,2014-12-31,30.0,3162.0,203.0,89492372.0,9855.0,55650313.0,3192364.0,35365570.0,971163.0,36336733.0,135054.0,63686.0,0.3781557941049992,3629.0943142974243,198740.0,0
579145,500084,2015,F,01/01/2015,2015-12-31,30.0,3186.0,222.0,96628939.0,9855.0,61265387.0,3190737.0,32975513.0,785514.0,33761027.0,113945.0,-12297.0,0.3659726823658904,3226.944102749213,101648.0,0
637032,500084,2016,F,01/01/2016,2016-12-31,30.0,3877.0,159.0,114991430.0,9882.0,74608684.0,3877213.0,37557818.0,1518591.0,39076409.0,17384.0,20609.0,0.35118048362386656,3924.8178887273975,37993.0,0
629464,500084,2017,F,01/01/2017,2017-12-31,30.0,4058.0,139.0,120415294.0,9855.0,78642414.0,3544127.0,38269312.0,974031.0,39243343.0,219769.0,36314.0,0.34690676418561917,4085.464080026348,256083.0,0
683685,500084,2018,F,01/01/2018,2018-12-31,30.0,3862.0,162.0,136451586.0,9855.0,90398693.0,3659125.0,39174214.0,1306627.0,40480841.0,21891.0,-13601.0,0.3375035377016431,3948.895226643657,8290.0,0
707617,500084,2019,F,01/01/2019,2019-12-31,30.0,3375.0,156.0,139542700.0,9855.0,93111469.0,3535718.0,40314942.0,1455549.0,41770491.0,106452.0,-19144.0,0.3327385165974286,3744.071670643902,87308.0,0
274435,500088,2009,F,01/01/2009,2009-12-31,242.0,21007.0,11074.0,895926103.0,93810.0,535363599.0,51796020.0,,,,,,0.4024467004506955,-711.4544730299575,0.0,0
301620,500088,2010,F,01/01/2010,2010-12-31,249.0,19862.0,9487.0,986227521.0,95597.0,602246989.0,53085123.0,,,,,,0.3893427468041627,-700.9325014854427,0.0,0
542190,500088,2011,F,01/01/2011,2011-12-31,30.0,67004.0,9836.0,1137989275.0,94900.0,738932247.0,56044203.0,304018165.0,2078273.0,,270379.0,-4335.0,0.35066853156414857,1838.764892116305,266044.0,0
542228,500088,2012,F,01/01/2012,2012-06-30,30.0,34223.0,5097.0,612700311.0,48540.0,406660959.0,27686685.0,163197513.0,958915.0,,205670.0,1286.0,0.3362808020510373,1921.9089383022529,206956.0,0
547529,500088,2013,F,07/01/2012,2013-06-30,30.0,71482.0,11404.0,1255937306.0,98550.0,839612954.0,57606004.0,343009209.0,1983876.0,,325130.0,8510.0,0.3314849793943456,2096.72017409549,333640.0,0
544103,500088,2014,F,07/01/2013,2014-06-30,30.0,67633.0,7731.0,1402386880.0,97090.0,961673956.0,56611792.0,343362042.0,2849701.0,,884199.0,408299.0,0.3142591607816525,1771.681427434333,1292498.0,0
566476,500088,2015,F,07/01/2014,2015-06-30,30.0,71467.0,6273.0,1550749311.0,98239.0,1070231492.0,57345469.0,366024364.0,3402528.0,,758328.0,269737.0,0.3098617007865303,2133.78813952644,1028065.0,0
591231,500088,2016,F,07/01/2015,2016-06-30,30.0,74015.0,5946.0,1686484731.0,103304.0,1166646429.0,59477761.0,393271923.0,3749619.0,,-24175.0,15807.0,0.30823777556038845,2147.539211158979,-8368.0,1
637033,500088,2017,F,07/01/2016,2017-06-30,30.0,77818.0,3837.0,1831406708.0,105149.0,1286748675.0,65101917.0,429408692.0,5704656.0,,-577710.0,114277.0,0.2973987321444277,2352.648678581726,-463433.0,1
640596,500088,2018,F,07/01/2017,2018-06-30,30.0,75579.0,3208.0,2021898199.0,109005.0,1423277949.0,62754978.0,427436013.0,3529130.0,,-664531.0,66931.0,0.29606844216789374,1939.8133344304897,-597600.0,1
683686,500088,2019,F,07/01/2018,2019-06-30,30.0,78823.0,3306.0,2155890591.0,113515.0,1533072870.0,64539480.0,457053404.0,3247914.0,,-551483.0,219514.0,0.2888911541244349,1972.7170241559584,-331969.0,1
275151,500108,2010,F,07/01/2009,2010-06-30,238.0,31636.0,14031.0,1932984758.0,107310.0,1361056066.0,73306387.0,,,,,,0.2958785317023177,-968.712992573407,0.0,0
542232,500108,2011,F,07/01/2010,2011-06-30,30.0,95216.0,13410.0,2069307969.0,115735.0,1466512097.0,68856962.0,443997451.0,5146012.0,,-183979.0,-33574.0,0.29130312212121,3020.611679527861,-217553.0,1
542229,500108,2012,F,07/01/2011,2012-06-30,30.0,98702.0,14186.0,2204345605.0,112662.0,1580461982.0,69901739.0,447791143.0,4796894.0,,504843.0,-3440.0,0.2830244139507334,4168.46167142105,501403.0,0
547530,500108,2013,F,07/01/2012,2013-06-30,30.0,101671.0,16689.0,2213050522.0,113150.0,1654497640.0,70938885.0,488596064.0,4593837.0,,1623122.0,840499.0,0.25239047931685676,4663.955963727079,2463621.0,0
548952,500108,2014,F,07/01/2013,2014-06-30,30.0,113364.0,9084.0,2242833841.0,113150.0,1664278638.0,66203975.0,512364727.0,4489522.0,,264867.0,159935.0,0.25795722911958685,-313655.6772463785,424802.0,0
567293,500108,2015,F,07/01/2014,2015-06-30,30.0,108278.0,7460.0,2450746244.0,121545.0,1840544308.0,75178953.0,548686330.0,4584096.0,,1184347.0,-729232.0,0.24898617614692542,4716.796166798859,455115.0,0
590189,500108,2016,F,07/01/2015,2016-06-30,30.0,110135.0,6268.0,2681161531.0,113460.0,2043520014.0,77783403.0,621468000.0,5959685.0,,964003.0,-167626.0,0.2378228650633284,21483.683208045564,796377.0,0
637034,500108,2017,F,07/01/2016,2017-06-30,30.0,113225.0,5327.0,2806799621.0,121545.0,2134904024.0,79832142.0,637269449.0,9777429.0,,2092992.0,1903342.0,0.23938139081001397,9021.495141216037,3996334.0,0
640291,500108,2018,F,07/01/2017,2018-06-30,30.0,114718.0,9949.0,2830178357.0,121545.0,2138393532.0,81595374.0,610605567.0,10762142.0,,1037315.0,-6392.0,0.24443152965571213,10295.369208954946,1030923.0,0
716400,500108,2019,F,07/01/2018,2019-06-30,30.0,116023.0,10607.0,3010628208.0,130457.0,2317827336.0,85117358.0,638220479.0,13043333.0,,-461610.0,-565667.0,0.23011837534739532,4485.964551752218,-1027277.0,1
282193,500119,2009,F,10/01/2008,2009-09-30,64.0,8543.0,3052.0,193601088.0,29200.0,112835243.0,15172263.0,,,,,,0.41717660698270453,-734.485307643898,0.0,0
301241,500119,2010,F,10/01/2009,2010-09-30,81.0,9317.0,3257.0,232193486.0,33215.0,147061432.0,18501926.0,,,,,,0.3666427317431291,-774.2039501213491,0.0,0
540818,500119,2011,F,10/01/2010,2011-09-30,30.0,21741.0,2015.0,293804235.0,33603.0,193392224.0,18106673.0,75426705.0,1155169.0,76581874.0,149494.0,-17429.0,0.34176502254979413,2886.4726681024267,132065.0,0
545766,500119,2012,F,10/01/2011,2012-09-30,30.0,24667.0,4035.0,364145662.0,45018.0,255006428.0,17816822.0,87334037.0,1222813.0,88556850.0,-122596.0,-47439.0,0.29971312413986684,1732.9113240121435,-170035.0,1
532973,500119,2013,F,10/01/2012,2013-09-30,30.0,23886.0,1490.0,419125196.0,44895.0,299832754.0,18735421.0,91447131.0,1818478.0,93265609.0,140387.0,13634.0,0.28462245443244605,1635.2778378520472,154021.0,0
551739,500119,2014,F,10/01/2013,2014-09-30,30.0,21796.0,1331.0,448705901.0,44895.0,334697428.0,18408306.0,92884834.0,1771423.0,94656257.0,275523.0,164773.0,0.2540828474640453,1285.456366842588,440296.0,0
572081,500119,2015,F,10/01/2014,2015-09-30,30.0,21395.0,1222.0,492352534.0,44895.0,377638886.0,18043060.0,92468788.0,1405914.0,93874702.0,192065.0,89128.0,0.23299087559890574,1093.6526821758596,281193.0,0
635777,500119,2016,F,10/01/2015,2016-09-30,30.0,21147.0,1271.0,582993480.0,45018.0,464968001.0,18493835.0,98917228.0,1212630.0,100129858.0,329668.0,3135.0,0.2024473395482913,923.6400537428839,332803.0,0
628786,500119,2017,F,07/01/2017,2017-12-31,30.0,10609.0,175.0,333178331.0,22632.0,271175700.0,8563294.0,52082999.0,786089.0,52869088.0,-69902.0,-89932.0,0.18609442821177946,924.3941946998673,-159834.0,1
680427,500119,2018,F,01/01/2018,2018-12-31,30.0,22252.0,546.0,699871111.0,44895.0,571275114.0,18625824.0,109739539.0,1744593.0,,129251.0,122571.0,0.18374239910582624,82.08001925145139,251822.0,0
706674,500119,2019,F,01/01/2019,2019-12-31,30.0,20428.0,328.0,748531327.0,44895.0,605253941.0,17526223.0,114025114.0,2234575.0,,128410.0,-47359.0,0.19141134222696332,193.20718185226323,81051.0,0
275494,500124,2009,F,01/01/2009,2009-12-31,190.0,15020.0,9195.0,760469787.0,76650.0,412559489.0,34163266.0,,,,,,0.45749391224664127,-554.3285088430958,0.0,0
301945,500124,2010,F,01/01/2010,2010-12-31,207.0,15734.0,6892.0,803752215.0,95265.0,448812206.0,34983765.0,,,,,,0.44160377088354275,-439.8758345802266,0.0,0
542223,500124,2011,F,01/01/2011,2011-12-31,30.0,59992.0,5285.0,938226584.0,95265.0,555167390.0,38470868.0,323460055.0,1000444.0,324460499.0,-83722.0,-1.0,0.4082800472001974,6420.509389409441,-83723.0,1
547531,500124,2012,F,01/01/2012,2012-12-31,30.0,58094.0,7772.0,1032319116.0,95526.0,618651945.0,35149483.0,337924138.0,1423265.0,339347403.0,-83813.0,136936.0,0.40071637208740796,6326.529103838618,53123.0,0
537163,500124,2013,F,01/01/2013,2013-12-31,30.0,58707.0,6742.0,1172291460.0,110960.0,707003944.0,38220563.0,365400721.0,1851770.0,367252491.0,159493.0,89980.0,0.3969042954556711,4847.714377918786,249473.0,0
554965,500124,2014,F,01/01/2014,2014-12-31,30.0,61610.0,6248.0,1304415186.0,110960.0,792552987.0,40922526.0,393837353.0,1674851.0,395512204.0,135964.0,78522.0,0.3924074209605223,5460.614424723483,214486.0,0
576898,500124,2015,F,01/01/2015,2015-12-31,30.0,66956.0,6465.0,1512772433.0,110960.0,946940259.0,44160941.0,424052418.0,1677775.0,425730193.0,114219.0,-41971.0,0.3740365448608092,6233.896006392393,72248.0,0
637035,500124,2016,F,01/01/2016,2016-12-31,30.0,68203.0,2721.0,1679133004.0,111264.0,1081829253.0,46709128.0,441198989.0,1987968.0,443186957.0,216492.0,207095.0,0.35572152389186196,6237.503806833892,423587.0,0
627972,500124,2017,F,01/01/2017,2017-12-31,30.0,66942.0,3607.0,1804111323.0,110960.0,1176751778.0,41369632.0,456258017.0,3530134.0,459788151.0,38176.0,81663.0,0.3477388213254954,6324.7477708287015,119839.0,0
683687,500124,2018,F,01/01/2018,2018-12-31,30.0,68087.0,2871.0,1865937635.0,110960.0,1201132526.0,40771378.0,480897473.0,3887403.0,484784876.0,69857.0,115239.0,0.3562847420674915,7106.3730321592075,185096.0,0
707618,500124,2019,F,01/01/2019,2019-12-31,30.0,71066.0,2777.0,2017928130.0,110960.0,1319579848.0,46136977.0,508969704.0,5135735.0,514105439.0,-108713.0,18195.0,0.34607192972724954,7763.020647616422,-90518.0,1
275498,500129,2009,F,01/01/2009,2009-12-31,190.0,25647.0,31579.0,1804697780.0,130305.0,1163952518.0,74132943.0,,,,,,0.3550429712392066,-708.3351774350742,0.0,0
301456,500129,2010,F,01/01/2010,2010-12-31,197.0,24463.0,29808.0,1911439554.0,131765.0,1260666359.0,74743226.0,,,,,,0.3404623461088009,-696.5688058004511,0.0,0
540625,500129,2011,F,01/01/2011,2011-12-31,30.0,86284.0,20438.0,2119420650.0,137240.0,1498760725.0,75281641.0,582346710.0,1529500.0,,-6541.0,890.0,0.2928441435162954,1878.1514961337357,-5651.0,1
547532,500129,2012,F,01/01/2012,2012-12-31,30.0,84833.0,19489.0,2281499757.0,125538.0,1616469162.0,81993964.0,583053670.0,1189690.0,,349639.0,60509.0,0.2914883479428747,2169.418199311981,410148.0,0
536570,500129,2013,F,01/01/2013,2013-12-31,30.0,87446.0,21675.0,2466841799.0,125435.0,1788844356.0,86274619.0,578810120.0,1789924.0,,1651487.0,390603.0,0.27484431440834367,1929.5059632692144,2042090.0,0
556217,500129,2014,F,01/01/2014,2014-12-31,30.0,88081.0,13115.0,2645803834.0,123085.0,1947383864.0,78155116.0,624055149.0,3589068.0,,945531.0,636019.0,0.2639726955660614,2500.451943147639,1581550.0,0
580307,500129,2015,F,01/01/2015,2015-12-31,30.0,100847.0,13319.0,2790336760.0,112735.0,2017893470.0,78334097.0,682167588.0,2026406.0,,805949.0,186368.0,0.27682798043344414,9343.030331738897,992317.0,0
638349,500129,2016,F,01/01/2016,2016-12-31,30.0,102688.0,9493.0,2852339811.0,124693.0,2101197468.0,80638744.0,662818590.0,3218386.0,,277365.0,-430978.0,0.2633425162399068,4306.162652517992,-153613.0,1
629387,500129,2017,F,01/01/2017,2017-12-31,30.0,106874.0,6885.0,3351183193.0,126020.0,2309933768.0,85846091.0,553832556.0,3091219.0,,-361739.0,66231.0,0.31071098326554536,4554.279887924859,-295508.0,1
683844,500129,2018,F,01/01/2018,2018-12-31,30.0,107607.0,6885.0,3646614595.0,131909.0,2512090135.0,86502854.0,585448948.0,2917180.0,,-509370.0,246076.0,0.31111718292237023,3972.840024290292,-263294.0,1
714665,500129,2019,F,01/01/2019,2019-12-31,30.0,110661.0,5824.0,3950858581.0,132145.0,2713135418.0,92237813.0,653038502.0,3456571.0,,-286238.0,330008.0,0.31327954104768807,5279.680793590974,43770.0,0
258534,500138,2010,F,07/01/2009,2010-06-30,20.0,765.0,839.0,413591690.0,7300.0,154984702.0,,,,,,,0.6252712379206652,,0.0,0
553459,500138,2011,F,07/01/2010,2011-06-30,30.0,6327.0,821.0,489215063.0,7300.0,191044994.0,,233764665.0,,,,672462.0,0.609486689088312,,672462.0,0
12323,500138,2012,F,07/01/2011,2012-06-30,30.0,6262.0,888.0,540754365.0,7320.0,218832668.0,,251485653.0,,,,812765.0,0.5953196457323096,,812765.0,0
534969,500138,2013,F,07/01/2012,2013-06-30,30.0,6100.0,487.0,625400665.0,7300.0,257951284.0,,275848957.0,,275848957.0,,431917.0,0.5875423573462302,,431917.0,0
543535,500138,2014,F,07/01/2013,2014-06-30,30.0,6048.0,579.0,698069768.0,7300.0,291889173.0,,308403304.0,,308403304.0,,1282118.0,0.5818624636384482,,1282118.0,0
566581,500138,2015,F,07/01/2014,2015-06-30,30.0,6038.0,286.0,765473962.0,7300.0,318028535.0,,337269302.0,94682.0,337363984.0,,3041105.0,0.5845338302963726,,3041105.0,0
590998,500138,2016,F,07/01/2015,2016-06-30,30.0,6014.0,53.0,869814663.0,7300.0,375313581.0,,370795614.0,152140.0,370947754.0,,3375972.0,0.5685131592222883,,3375972.0,0
611562,500138,2017,F,07/01/2016,2017-06-30,30.0,6067.0,239.0,927980845.0,7300.0,411897855.0,,406583040.0,79366.0,406662406.0,,6326139.0,0.5561353909196262,,6326139.0,0
638576,500138,2018,F,07/01/2017,2018-06-30,30.0,6017.0,325.0,1087661462.0,7300.0,484712191.0,,456129110.0,120999.0,456250109.0,,4197188.0,0.5543538059087727,,4197188.0,0
661434,500138,2019,F,07/01/2018,2019-06-30,30.0,6703.0,388.0,1298538504.0,7300.0,600484993.0,,516844614.0,128702.0,516973316.0,,-2516105.0,0.5375685887247283,,-2516105.0,1
281476,500139,2010,F,05/01/2009,2010-04-30,86.0,5818.0,1151.0,261166484.0,39055.0,176024888.0,14638878.0,,,,,,0.3260050627323221,-440.4392093149201,0.0,0
