provider_number,price_2011,price_2014,net_penalty,hrrp_penalty,vbp_penalty,any_penalty,net_penalty_1k,hrrp_penalty_1k,avg_mcare_dis,avg_beds,avg_mcaid_dis,avg_mcare_100,price_change
430013,1778.8585886697483,2011.3343966719929,30877.0,30877.0,0.0,1.0,30.877,30.877,9749.5,55.0,1293.5,97.495,232.47580800224455
430014,5243.27402864941,3654.5170833116895,52241.0,29894.0,22347.0,1.0,52.241,29.894,17456.0,66.5,1935.0,174.56,-1588.7569453377205
430015,1392.842667916216,1816.5292547150927,79031.0,78173.0,858.0,1.0,79.031,78.173,4324.0,42.0,1384.0,43.24,423.68658679887676
430016,4581.422914936183,7230.6386958441135,467098.0,467098.0,0.0,1.0,467.098,467.098,67003.5,193.0,24348.5,670.035,2649.215780907931
430027,1136.6580080299325,4229.725298447522,284005.0,0.0,284005.0,1.0,284.005,0.0,75094.5,187.0,25956.0,750.945,3093.067290417589
430048,2666.067773545166,4333.841133090999,8675.0,8675.0,0.0,1.0,8.675,8.675,3767.0,35.0,1075.0,37.67,1667.7733595458335
430077,6090.553432147436,5413.823941128109,25818.0,25818.0,0.0,1.0,25.818,25.818,57835.0,137.5,16823.5,578.35,-676.7294910193268
430089,822.7778069343041,1903.731575018637,44426.0,0.0,44426.0,1.0,44.426,0.0,1778.5,35.0,76.0,17.785,1080.9537680843328
430090,1290.8321722787339,1282.7383278409818,546.0,0.0,546.0,1.0,0.546,0.0,1892.0,32.5,34.5,18.92,-8.093844437752068
430091,1835.0109454694111,1418.9139470047921,0.0,0.0,0.0,0.0,0.0,0.0,2390.5,28.0,95.0,23.905,-416.096998464619
430092,252.79699292327558,353.61054374645653,0.0,0.0,0.0,0.0,0.0,0.0,788.5,22.5,17.5,7.885,100.81355082318095
430093,1681.778890475902,3875.413693530163,0.0,0.0,0.0,0.0,0.0,0.0,245.5,18.0,27.0,2.455,2193.6348030542613
430094,1977.9023619919785,4211.360882348878,11.0,0.0,11.0,1.0,0.011,0.0,114.0,17.0,,1.14,2233.458520356899
430095,2134.6307464018496,4201.672765600279,0.0,0.0,0.0,0.0,0.0,0.0,7764.5,42.5,167.5,77.645,2067.042019198429
430096,668.6249350461939,1717.8824680091946,0.0,0.0,0.0,0.0,0.0,0.0,648.0,18.0,53.0,6.48,1049.2575329630008
440001,365.36951651349204,256.4664340435436,6785.0,0.0,6785.0,1.0,6.785,0.0,3903.5,38.0,17.5,39.035,-108.90308246994846
440003,221.4061101711404,1156.1527163460362,0.0,0.0,0.0,0.0,0.0,0.0,13419.0,75.0,4103.5,134.19,934.7466061748958
440006,1147.4132585849466,843.0110650414096,659115.0,654297.0,4818.0,1.0,659.115,654.297,40176.0,109.0,310.5,401.76,-304.402193543537
440007,396.58099307260727,256.4664340435436,33061.0,33061.0,0.0,1.0,33.061,33.061,3799.5,42.0,745.0,37.995,-140.11455902906368
440009,221.4061101711404,1236.2327586492402,123643.0,110829.0,12814.0,1.0,123.643,110.829,21112.5,81.5,,211.125,1014.8266484780997
440010,221.4061101711404,256.4664340435436,173182.0,0.0,173182.0,1.0,173.182,0.0,2333.0,31.0,243.0,23.33,35.06032387240319
440011,549.1739235304084,1415.9404460964079,219663.0,219663.0,0.0,1.0,219.663,219.663,36711.5,111.5,6543.0,367.115,866.7665225659995
440015,558.7765011064416,4333.227345893087,5979666.0,5979666.0,0.0,1.0,5979.666,5979.666,91028.5,198.0,19418.0,910.285,3774.450844786645
440016,221.4061101711404,357.3631629005675,0.0,0.0,0.0,0.0,0.0,0.0,3403.0,39.5,,34.03,135.9570527294271
440025,417.77099077657334,350.808697441451,229006.0,210470.0,18536.0,1.0,229.006,210.47,12516.5,80.0,1150.5,125.165,-66.96229333512235
440029,791.9248594573537,2139.497071745366,21815.0,21815.0,0.0,1.0,21.815,21.815,25950.0,95.5,2834.0,259.5,1347.5722122880125
440030,271.1387542472696,1054.474281491507,542646.0,507115.0,35531.0,1.0,542.646,507.115,21271.0,73.5,5523.5,212.71,783.3355272442375
440031,942.5328523779215,1057.142101363377,0.0,0.0,0.0,0.0,0.0,0.0,5435.5,32.5,806.0,54.355,114.60924898545545
440032,221.4061101711404,634.6251534791941,0.0,0.0,0.0,0.0,0.0,0.0,3612.0,38.0,695.0,36.12,413.21904330805364
440033,721.6656791361819,1567.6282465207307,2816.0,2816.0,0.0,1.0,2.816,2.816,5642.5,40.0,1014.0,56.425,845.9625673845488
440034,1280.3740017091895,1747.1043896447445,0.0,0.0,0.0,0.0,0.0,0.0,38620.5,130.0,6651.5,386.205,466.730387935555
440035,476.3761125791128,386.09554274293146,135611.0,135611.0,0.0,1.0,135.611,135.611,31722.0,128.5,7633.5,317.22,-90.28056983618137
440040,1019.9910342496537,659.502701815518,0.0,0.0,0.0,0.0,0.0,0.0,3653.0,25.5,301.5,36.53,-360.4883324341357
440046,221.4061101711404,268.5199341068271,0.0,0.0,0.0,0.0,0.0,0.0,12963.5,68.0,13.0,129.635,47.113823935686725
440047,221.4061101711404,256.4664340435436,22162.0,6113.0,16049.0,1.0,22.162,6.113,1263.0,35.5,131.0,12.63,35.06032387240319
440048,221.4061101711404,1865.234021870961,4159280.0,4159280.0,0.0,1.0,4159.28,4159.28,159349.5,369.5,,1593.495,1643.8279116998206
440049,2412.3799082084292,2583.6186085897593,4103857.0,4103857.0,0.0,1.0,4103.857,4103.857,225748.0,460.0,84616.0,2257.48,171.2387003813301
440050,1086.6607770118108,1163.5276436580502,2548.0,0.0,2548.0,1.0,2.548,0.0,5473.5,47.5,1812.5,54.735,76.86686664623949
440053,1020.2826921373512,374.5469423361893,116638.0,0.0,116638.0,1.0,116.638,0.0,48774.5,117.5,,487.745,-645.7357498011619
440056,309.7339731336036,915.0730006389499,0.0,0.0,0.0,0.0,0.0,0.0,5566.0,41.0,459.0,55.66,605.3390275053463
440058,221.4061101711404,390.4075781426813,90074.0,90074.0,0.0,1.0,90.074,90.074,14725.0,74.0,3083.0,147.25,169.0014679715409
440059,1135.8214095148478,5203.769239739724,0.0,0.0,0.0,0.0,0.0,0.0,43013.5,115.5,9682.5,430.135,4067.9478302248763
440060,221.4061101711404,256.4664340435436,101122.0,79271.0,21851.0,1.0,101.122,79.271,1569.0,37.0,86.0,15.69,35.06032387240319
440064,221.4061101711404,273.64669800879045,175875.0,175875.0,0.0,1.0,175.875,175.875,4394.0,35.5,425.5,43.94,52.240587837650054
440065,525.4916016763334,919.1990459085515,0.0,0.0,0.0,0.0,0.0,0.0,14459.0,65.5,3969.0,144.59,393.7074442322181
440068,221.4061101711404,349.50210670207184,0.0,0.0,0.0,0.0,0.0,0.0,6896.5,61.0,1988.0,68.965,128.09599653093144
440070,221.4061101711404,355.5833753446402,109610.0,109610.0,0.0,1.0,109.61,109.61,3692.0,35.0,,36.92,134.17726517349982
440073,576.1947171374713,1806.0878448875976,0.0,0.0,0.0,0.0,0.0,0.0,36696.5,126.5,9781.5,366.965,1229.8931277501263
440081,1943.1796712430707,9679.982810357591,24428.0,24428.0,0.0,1.0,24.428,24.428,8525.5,38.0,3088.5,85.255,7736.8031391145205
440082,301.54936385692133,1592.5287842395078,390258.0,390258.0,0.0,1.0,390.258,390.258,73164.0,195.0,6069.0,731.64,1290.9794203825863
440083,308.93838955209435,256.4664340435436,0.0,0.0,0.0,0.0,0.0,0.0,5969.0,57.5,1044.0,59.69,-52.471955508550764
440084,243.21320993135004,916.7695042652767,720867.0,144707.0,576160.0,1.0,720.867,144.707,8933.0,44.5,,89.33,673.5562943339266
440091,979.1553165571294,3509.092948375062,250338.0,250338.0,0.0,1.0,250.338,250.338,99209.5,184.5,3510.0,992.095,2529.9376318179325
440102,561.4888991625809,1066.8890398213537,312282.0,306013.0,6269.0,1.0,312.282,306.013,4259.5,36.0,,42.595,505.4001406587728
440109,465.84825713177923,1332.4743545278077,0.0,0.0,0.0,0.0,0.0,0.0,5715.0,44.0,2132.5,57.15,866.6260973960284
440110,358.60277689046495,2540.737993837495,184174.0,143630.0,40544.0,1.0,184.174,143.63,4641.5,38.0,472.5,46.415,2182.13521694703
440111,2492.9236416152885,1823.1996449049757,89299.0,894.0,88405.0,1.0,89.299,0.894,12097.5,56.0,8313.0,120.975,-669.7239967103128
440115,221.4061101711404,256.4664340435436,0.0,0.0,0.0,0.0,0.0,0.0,2383.5,36.0,289.5,23.835,35.06032387240319
440120,357.6120648572819,1114.6084631329163,275768.0,0.0,275768.0,1.0,275.768,0.0,56009.5,217.5,10720.5,560.095,756.9963982756344
440125,750.5667514938333,3636.7375226545396,305495.0,305495.0,0.0,1.0,305.495,305.495,53189.0,156.5,15688.0,531.89,2886.1707711607064
440130,411.6666811965752,978.09369488064,62160.0,62160.0,0.0,1.0,62.16,62.16,6242.5,50.0,16.0,62.425,566.4270136840648
440131,221.4061101711404,1032.4720381611612,16024.0,16024.0,0.0,1.0,16.024,16.024,4043.5,61.0,,40.435,811.0659279900208
440132,375.4435160621794,897.293910317841,233967.0,233967.0,0.0,1.0,233.967,233.967,11634.5,58.0,2022.0,116.345,521.8503942556615
440133,1564.7320315213187,1146.4003239995118,1022413.0,889648.0,132765.0,1.0,1022.413,889.648,72558.5,183.5,,725.585,-418.33170752180695
440141,231.88388029026973,937.4220082843376,6676.0,6676.0,0.0,1.0,6.676,6.676,3490.5,29.0,374.5,34.905,705.5381279940678
440144,474.031664911984,256.4664340435436,104664.0,101520.0,3144.0,1.0,104.664,101.52,19128.0,77.5,4146.5,191.28,-217.56523086844044
440148,221.4061101711404,385.6803543619845,197337.0,0.0,197337.0,1.0,197.337,0.0,4132.5,39.0,313.0,41.325,164.2742441908441
440150,221.4061101711404,1351.3934989023282,89741.0,89741.0,0.0,1.0,89.741,89.741,28785.0,97.0,2597.5,287.85,1129.9873887311878
440152,1172.4853548382437,3455.0625493986718,590402.0,590402.0,0.0,1.0,590.402,590.402,47373.0,115.0,396.0,473.73,2282.5771945604283
440161,221.4061101711404,1805.7253850921177,687056.0,650848.0,36208.0,1.0,687.056,650.848,74191.0,176.0,919.0,741.91,1584.3192749209773
440168,244.1886844279291,840.1482509627958,0.0,0.0,0.0,0.0,0.0,0.0,1226.5,34.0,168.5,12.265,595.9595665348668
440173,455.9350334781235,1665.2173938851433,0.0,0.0,0.0,0.0,0.0,0.0,70383.5,208.0,18276.0,703.835,1209.28236040702
440174,557.7950324413735,428.5414593540573,0.0,0.0,0.0,0.0,0.0,0.0,2466.5,33.0,216.5,24.665,-129.25357308731617
440175,221.4061101711404,256.4664340435436,0.0,0.0,0.0,0.0,0.0,0.0,7789.5,54.0,1797.5,77.895,35.06032387240319
440176,221.4061101711404,473.57611984543024,101306.0,101306.0,0.0,1.0,101.306,101.306,15972.0,88.0,1649.0,159.72,252.17000967428984
440180,667.7762519152584,518.626727904463,220415.0,220199.0,216.0,1.0,220.415,220.199,4411.0,40.0,932.5,44.11,-149.1495240107954
440181,221.4061101711404,256.4664340435436,204805.0,0.0,204805.0,1.0,204.805,0.0,930.5,31.5,140.5,9.305,35.06032387240319
440183,363.94278220746196,461.43879070399737,20628.0,10403.0,10225.0,1.0,20.628,10.403,59816.0,206.5,3562.0,598.16,97.49600849653541
440184,490.51975862286577,1224.7195531089628,189342.0,188413.0,929.0,1.0,189.342,188.413,9057.5,38.5,1390.5,90.575,734.1997944860971
440193,469.21350287900606,256.4664340435436,39841.0,39841.0,0.0,1.0,39.841,39.841,19468.5,95.0,4939.5,194.685,-212.74706883546247
440194,342.58407473892026,256.4664340435436,27383.0,27364.0,19.0,1.0,27.383,27.364,13071.0,51.0,1486.5,130.71,-86.11764069537668
440197,389.31585741998606,1070.6352369895594,740.0,0.0,740.0,1.0,0.74,0.0,10121.0,49.5,998.5,101.21,681.3193795695734
440200,324.43334840100164,737.3045650418836,118710.0,81155.0,37555.0,1.0,118.71,81.155,1907.0,30.0,103.0,19.07,412.871216640882
440218,1504.924594732562,2192.693889605707,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,26.5,62.5,10.6,687.7692948731453
440228,1202.029445277887,373.88226615314727,0.0,0.0,0.0,0.0,0.0,0.0,21328.0,52.0,489.5,213.28,-828.1471791247396
450002,221.4061101711404,437.72487067341564,55.0,0.0,55.0,1.0,0.055,0.0,53314.5,237.5,13296.5,533.145,216.31876050227524
450005,809.2552491056412,329.74778150463237,1.0,1.0,0.0,1.0,0.001,0.001,5565.0,59.0,555.0,55.65,-479.5074676010088
450007,3374.165467853624,2798.8308603354044,41635.0,28732.0,12903.0,1.0,41.635,28.732,15727.5,58.0,607.5,157.275,-575.3346075182194
450010,2261.6378031689524,3293.5116861410693,0.0,0.0,0.0,0.0,0.0,0.0,48025.5,141.0,12446.0,480.255,1031.873882972117
450011,3949.6708197721327,2727.5292081328553,297009.0,297009.0,0.0,1.0,297.009,297.009,50928.0,108.5,12012.0,509.28,-1222.1416116392775
450015,4348.001085554479,3361.782665048974,0.0,0.0,0.0,0.0,0.0,0.0,118848.0,297.5,115264.0,1188.48,-986.2184205055046
450018,10314.913194641722,7520.04533408701,4322919.0,4322919.0,0.0,1.0,4322.919,4322.919,70843.0,162.0,15357.5,708.43,-2794.867860554712
450021,5585.534435375167,6508.776050011326,0.0,0.0,0.0,0.0,0.0,0.0,167254.0,362.5,13822.5,1672.54,923.2416146361593
450023,258.46248521219707,272.56681857431465,34145.0,0.0,34145.0,1.0,34.145,0.0,32670.0,166.0,1831.0,326.7,14.104333362117586
450024,2775.263785688143,2570.7324414336795,0.0,0.0,0.0,0.0,0.0,0.0,40042.5,119.0,17418.0,400.425,-204.53134425446342
450028,428.6002448287439,256.4664340435436,200002.0,200002.0,0.0,1.0,200.002,200.002,30798.5,101.0,14394.0,307.985,-172.1338107852003
450029,221.96234176095592,803.4369118195947,0.0,0.0,0.0,0.0,0.0,0.0,55092.0,138.0,19850.0,550.92,581.4745700586387
450032,429.9949546241198,530.7150944099193,98754.0,5867.0,92887.0,1.0,98.754,5.867,10462.0,75.0,918.0,104.62,100.72013978579946
450033,865.7450860799895,900.2258256438514,2355983.0,2355983.0,0.0,1.0,2355.983,2355.983,58604.5,174.0,18028.0,586.045,34.4807395638619
450034,221.4061101711404,3091.756362612499,290149.0,290149.0,0.0,1.0,290.149,290.149,71135.5,213.5,5974.0,711.355,2870.3502524413584
450035,526.4333689530589,2081.0530790067123,192215.0,192215.0,0.0,1.0,192.215,192.215,42469.0,129.5,14862.0,424.69,1554.6197100536533
450037,390.77583485978516,484.4280587009419,0.0,0.0,0.0,0.0,0.0,0.0,63945.0,158.5,7650.5,639.45,93.65222384115674
450039,3899.4073514834918,4208.217117655356,246273.0,0.0,246273.0,1.0,246.273,0.0,72342.0,193.5,35053.5,723.42,308.8097661718639
450040,1812.4665931951636,2819.1955038733627,373675.0,0.0,373675.0,1.0,373.675,0.0,84127.0,217.0,5502.0,841.27,1006.7289106781991
450042,870.5929370528213,2371.096750940897,1957871.0,1957871.0,0.0,1.0,1957.871,1957.871,44330.0,107.0,3025.0,443.3,1500.5038138880757
450046,221.4061101711404,1278.5502051614856,0.0,0.0,0.0,0.0,0.0,0.0,115057.0,300.5,11735.0,1150.57,1057.1440949903451
450051,385.3691040059833,2599.1844966513195,101264.0,0.0,101264.0,1.0,101.264,0.0,65033.0,180.0,13633.5,650.33,2213.815392645336
450052,603.0277430191477,1344.0656929546344,0.0,0.0,0.0,0.0,0.0,0.0,3816.0,31.5,146.0,38.16,741.0379499354867
450054,1703.9266660372805,4662.1672222197385,5217082.0,4746139.0,470943.0,1.0,5217.082,4746.139,99130.0,207.0,8908.5,991.3,2958.240556182458
450055,1418.4581090900463,1844.101043822161,199828.0,0.0,199828.0,1.0,199.828,0.0,4919.5,35.5,294.5,49.195,425.6429347321148
450056,1781.171682881448,2203.912391641512,240877.0,240877.0,0.0,1.0,240.877,240.877,72045.0,166.5,3243.5,720.45,422.74070876006385
450058,896.5193223029011,394.90953785090954,2371.0,0.0,2371.0,1.0,2.371,0.0,188375.5,512.5,12001.0,1883.755,-501.6097844519915
450064,3740.2912960677013,2571.82245029349,13086.0,0.0,13086.0,1.0,13.086,0.0,49598.5,154.5,3007.5,495.985,-1168.4688457742113
450068,1790.6595695826582,5713.7624863917445,282760.0,0.0,282760.0,1.0,282.76,0.0,133591.0,295.5,35831.0,1335.91,3923.1029168090863
450072,407.71330716966054,2225.197162997635,113045.0,113045.0,0.0,1.0,113.045,113.045,12371.0,63.5,508.5,123.71,1817.4838558279746
450073,1157.8142343219413,1970.496542154501,42131.0,0.0,42131.0,1.0,42.131,0.0,2623.0,36.0,183.0,26.23,812.6823078325597
450079,4829.073566928415,4079.9672095824317,246729.0,246358.0,371.0,1.0,246.729,246.358,32959.5,87.0,1813.0,329.595,-749.1063573459833
450080,4990.177319970639,1407.1059289275959,0.0,0.0,0.0,0.0,0.0,0.0,11527.5,46.5,1341.5,115.275,-3583.0713910430427
450082,759.5804849436059,485.7086057489372,0.0,0.0,0.0,0.0,0.0,0.0,5256.5,34.5,362.0,52.565,-273.87187919466874
450083,321.74373713766227,256.4664340435436,802440.0,0.0,802440.0,1.0,802.44,0.0,85489.5,190.5,6746.5,854.895,-65.27730309411868
450085,1980.8606832172259,2133.2612446833823,89005.0,0.0,89005.0,1.0,89.005,0.0,3443.5,29.5,221.0,34.435,152.40056146615643
450087,1021.7198484681596,533.8139810955809,18785.0,0.0,18785.0,1.0,18.785,0.0,23882.5,84.5,680.0,238.825,-487.90586737257877
450090,1472.238377533766,1098.803399801569,534713.0,534713.0,0.0,1.0,534.713,534.713,5823.5,42.0,957.0,58.235,-373.434977732197
450092,1178.552113142698,876.7969569189091,7274.0,7274.0,0.0,1.0,7.274,7.274,14287.5,53.0,1830.0,142.875,-301.75515622378896
450097,1259.6408660431546,844.8419120646975,1368971.0,1368971.0,0.0,1.0,1368.971,1368.971,57086.5,176.5,8781.5,570.865,-414.7989539784571
450101,1551.950074738968,1796.980017086934,0.0,0.0,0.0,0.0,0.0,0.0,31910.5,114.5,5080.5,319.105,245.02994234796597
450102,3147.235368738832,941.7780152025757,18841.0,0.0,18841.0,1.0,18.841,0.0,83263.0,174.5,19237.5,832.63,-2205.4573535362565
450104,1345.00389258121,1760.0511474339594,19581.0,19581.0,0.0,1.0,19.581,19.581,12742.0,66.0,746.0,127.42,415.04725485274935
450107,760.8481767893926,335.49434406053257,13165.0,0.0,13165.0,1.0,13.165,0.0,59055.0,206.0,5583.666666666667,590.55,-425.35383272886
450108,877.2110398674088,812.9546041641672,504.0,504.0,0.0,1.0,0.504,0.504,2376.5,37.0,79.0,23.765,-64.25643570324155
450124,3374.6384542735586,7756.934535728283,408935.0,408935.0,0.0,1.0,408.935,408.935,37871.0,99.0,16991.0,378.71,4382.296081454724
450128,794.3434163043556,340.51246789381764,0.0,0.0,0.0,0.0,0.0,0.0,26735.0,111.5,8488.5,267.35,-453.830948410538
450132,1213.6338526194545,1219.1392070173085,415253.0,412247.0,3006.0,1.0,415.253,412.247,47733.0,124.5,6422.5,477.33,5.505354397854035
450133,2891.705404671043,4178.481244160667,29496.0,28938.0,558.0,1.0,29.496,28.938,34239.5,111.0,2404.0,342.395,1286.775839489624
450135,5844.150229402832,4049.324257007949,173242.0,0.0,173242.0,1.0,173.242,0.0,117255.5,255.5,7841.5,1172.555,-1794.8259723948831
450137,3775.9255185528136,3622.8819186545265,52126.0,52126.0,0.0,1.0,52.126,52.126,67168.5,194.5,3534.5,671.685,-153.04359989828708
450143,1300.7252534707945,989.27328764462,0.0,0.0,0.0,0.0,0.0,0.0,2014.5,25.0,27.5,20.145,-311.4519658261745
450144,2150.696072573655,2504.7257621639974,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,35.0,191.5,20.02,354.0296895903425
450147,376.1170183910868,574.3162807308029,542693.0,542693.0,0.0,1.0,542.693,542.693,25363.0,111.0,2792.5,253.63,198.19926233971609
450148,987.1800247691297,715.0474250182949,5885.0,0.0,5885.0,1.0,5.885,0.0,10837.5,66.0,1011.5,108.375,-272.13259975083474
450152,869.5421568356927,505.43746451451193,335848.0,326079.0,9769.0,1.0,335.848,326.079,22721.5,105.0,1344.5,227.215,-364.1046923211808
450154,1386.8994136067438,1685.5276681488522,16418.0,16418.0,0.0,1.0,16.418,16.418,8938.5,44.0,770.5,89.385,298.6282545421084
450155,1042.610986894237,1854.7281942747484,0.0,0.0,0.0,0.0,0.0,0.0,2204.5,33.5,402.5,22.045,812.1172073805114
450162,481.1665614015395,484.7077875130798,0.0,0.0,0.0,0.0,0.0,0.0,2541.0,57.5,97.0,25.41,3.5412261115402544
450163,793.9954275939489,861.4393852591213,2824.0,0.0,2824.0,1.0,2.824,0.0,12076.0,49.5,1039.0,120.76,67.44395766517243
450165,911.1488359225452,884.6885028423197,1.0,1.0,0.0,1.0,0.001,0.001,6449.0,45.5,376.0,64.49,-26.460333080225496
450176,364.2230398625378,697.879047966221,350552.0,350552.0,0.0,1.0,350.552,350.552,36598.0,123.5,12248.5,365.98,333.65600810368323
450177,3138.3427090669657,1885.7971171499735,397.0,397.0,0.0,1.0,0.397,0.397,6025.0,35.0,442.5,60.25,-1252.5455919169922
450178,2312.253896732441,3501.9304607876184,345648.0,134775.0,210873.0,1.0,345.648,134.775,3049.5,28.5,158.5,30.495,1189.6765640551776
450184,3709.4040985642405,2854.425025863236,0.0,0.0,0.0,0.0,0.0,0.0,162608.0,471.5,29711.5,1626.08,-854.9790727010045
450187,1029.5549838582938,1012.5142421019854,307451.0,32735.0,274716.0,1.0,307.451,32.735,5201.0,42.5,517.5,52.01,-17.04074175630842
450192,466.2643828221703,399.2416601364294,480.0,346.0,134.0,1.0,0.48,0.346,5054.5,48.0,350.5,50.545,-67.02272268574092
450193,4027.281671247045,3976.2032868417623,109840.0,103121.0,6719.0,1.0,109.84,103.121,130618.0,284.0,4834.0,1306.18,-51.07838440528258
450194,621.1779726421502,694.6490654035034,78768.0,78768.0,0.0,1.0,78.768,78.768,6379.0,34.0,727.5,63.79,73.47109276135325
450196,593.0779918489917,381.449706192814,0.0,0.0,0.0,0.0,0.0,0.0,24832.0,118.0,4323.5,248.32,-211.6282856561777
450200,579.1473857815661,484.96535007435756,0.0,0.0,0.0,0.0,0.0,0.0,17378.0,85.5,2728.5,173.78,-94.18203570720851
450203,1585.0450454920453,2182.345697695286,284541.0,284541.0,0.0,1.0,284.541,284.541,12533.5,48.0,870.0,125.335,597.3006522032408
450209,221.4061101711404,899.043606266762,113893.0,113893.0,0.0,1.0,113.893,113.893,46264.0,158.5,18480.0,462.64,677.6374960956216
450210,546.1387495078205,479.8131775817659,43414.0,0.0,43414.0,1.0,43.414,0.0,2617.0,39.5,360.5,26.17,-66.32557192605464
450211,277.2075249785486,428.56129856294825,0.0,0.0,0.0,0.0,0.0,0.0,29850.0,105.0,1723.0,298.5,151.35377358439968
450213,4345.152202076733,4345.836660188378,2501604.0,2501604.0,0.0,1.0,2501.604,2501.604,70665.0,196.5,27828.0,706.65,0.6844581116447443
450214,1400.9488253274812,256.4664340435436,157026.0,0.0,157026.0,1.0,157.026,0.0,4497.5,43.0,657.0,44.975,-1144.4823912839377
450219,2871.6116654316306,4716.745308219244,0.0,0.0,0.0,0.0,0.0,0.0,1852.0,30.0,227.0,18.52,1845.1336427876136
450221,1385.3851687967,1608.7459698177454,26966.0,26966.0,0.0,1.0,26.966,26.966,2836.0,38.5,279.0,28.36,223.3608010210453
450222,463.03994794162315,256.4664340435436,1021624.0,1020459.0,1165.0,1.0,1021.624,1020.459,53105.5,125.0,4743.5,531.055,-206.57351389807957
450231,1781.1051136159433,2558.369812139008,0.0,0.0,0.0,0.0,0.0,0.0,64618.5,192.0,11843.5,646.185,777.2646985230647
450235,1827.1512979481768,2087.7354166539385,521720.0,72516.0,449204.0,1.0,521.72,72.516,2657.0,33.5,321.0,26.57,260.58411870576174
450236,1373.6204273818605,1416.6513976852432,0.0,0.0,0.0,0.0,0.0,0.0,9176.0,43.0,905.5,91.76,43.030970303382674
450237,434.7196770723072,1156.3477658774389,0.0,0.0,0.0,0.0,0.0,0.0,100418.0,287.5,18308.5,1004.18,721.6280888051317
450241,740.9370419591,1968.9052197691562,19908.0,19908.0,0.0,1.0,19.908,19.908,1246.5,23.5,24.5,12.465,1227.9681778100562
450243,221.4061101711404,407.1495647290861,0.0,0.0,0.0,0.0,0.0,0.0,954.0,27.5,21.5,9.54,185.74345455794568
450253,461.6603305240439,1257.49855992508,309.0,309.0,0.0,1.0,0.309,0.309,1759.0,31.0,54.0,17.59,795.838229401036
450271,2865.897263768808,3640.7208447394214,0.0,0.0,0.0,0.0,0.0,0.0,11003.5,53.5,707.0,110.035,774.8235809706134
450272,495.59835891311985,481.4497923083034,0.0,0.0,0.0,0.0,0.0,0.0,13481.0,69.5,1034.0,134.81,-14.148566604816438
450280,2728.753608726389,3275.8364819388567,421886.0,421886.0,0.0,1.0,421.886,421.886,32845.0,102.5,2261.5,328.45,547.0828732124678
450292,791.3014701165606,509.278732511536,91202.0,91202.0,0.0,1.0,91.202,91.202,6522.5,44.5,765.0,65.225,-282.0227376050246
450293,916.5088540467341,692.5418341586799,27613.0,27613.0,0.0,1.0,27.613,27.613,1279.0,26.0,139.5,12.79,-223.9670198880542
450299,659.154062684152,515.7317363857912,0.0,0.0,0.0,0.0,0.0,0.0,15756.0,71.5,3613.5,157.56,-143.42232629836076
450306,828.1594811207065,835.3446475776304,4918.0,0.0,4918.0,1.0,4.918,0.0,1605.0,27.5,23.0,16.05,7.18516645692398
450324,1450.3557928264163,1595.4976917269883,9081.0,9081.0,0.0,1.0,9.081,9.081,31196.5,88.0,5829.5,311.965,145.14189890057196
450330,816.2019036154642,1344.5890251584306,299348.0,299348.0,0.0,1.0,299.348,299.348,14841.0,82.5,4849.5,148.41,528.3871215429664
450340,950.1227787315559,964.302715335727,250351.0,227955.0,22396.0,1.0,250.351,227.955,19877.0,62.5,1279.5,198.77,14.17993660417119
450346,632.9335957477515,588.7774340449753,488.0,0.0,488.0,1.0,0.488,0.0,52105.5,171.0,5172.5,521.055,-44.15616170277622
450347,1364.4419787650666,2216.646202130164,66629.0,0.0,66629.0,1.0,66.629,0.0,9131.5,53.5,516.5,91.315,852.2042233650975
450348,301.8300324158877,392.463674459688,0.0,0.0,0.0,0.0,0.0,0.0,2046.0,37.0,118.0,20.46,90.63364204380031
450351,1606.6412735755455,1228.0420956890152,32712.0,0.0,32712.0,1.0,32.712,0.0,6024.5,41.0,381.0,60.245,-378.59917788653024
450352,992.4510652176152,1298.833971108432,387426.0,387426.0,0.0,1.0,387.426,387.426,18639.5,76.0,1937.5,186.395,306.3829058908168
450358,2666.3620089211977,3181.6169217087795,1386215.0,1386215.0,0.0,1.0,1386.215,1386.215,150081.5,359.5,7106.0,1500.815,515.2549127875818
450369,2318.5056258718973,1803.5675995803208,0.0,0.0,0.0,0.0,0.0,0.0,3243.0,30.0,246.5,32.43,-514.9380262915765
450370,1527.6414424292511,1757.2391192963705,38130.0,0.0,38130.0,1.0,38.13,0.0,3636.0,33.0,377.5,36.36,229.5976768671194
450372,4138.034052559612,2829.4368549963697,2682.0,2682.0,0.0,1.0,2.682,2.682,9135.5,38.5,342.0,91.355,-1308.5971975632424
450373,221.4061101711404,256.4664340435436,6477.0,0.0,6477.0,1.0,6.477,0.0,1413.0,30.0,38.5,14.13,35.06032387240319
450379,433.36958166263526,343.3863211270801,160.0,0.0,160.0,1.0,0.16,0.0,7044.5,63.5,228.5,70.445,-89.98326053555513
450389,494.0413260473295,283.160718519729,0.0,0.0,0.0,0.0,0.0,0.0,21216.5,69.5,1356.5,212.165,-210.8806075276005
450395,477.4084203241106,392.53677222897414,0.0,0.0,0.0,0.0,0.0,0.0,8540.0,44.0,451.5,85.4,-84.87164809513644
